Date,Position [Encoder Input Ch:0 -> ENC1001 -> HUB0002 Port:0 S/N:750804]
40:42.2,12789
40:42.4,12777
40:42.6,12509
40:42.8,12264
40:43.0,12016
40:43.2,11772
40:43.4,11530
40:43.6,11271
40:43.8,11002
40:44.0,10761
40:44.2,10520
40:44.4,10285
40:44.6,10072
40:44.8,9840
40:45.0,9600
40:45.2,9370
40:45.4,9146
40:45.6,8921
40:45.8,8700
40:46.0,8471
40:46.2,8232
40:46.4,7995
40:46.6,7773
40:46.8,7537
40:47.0,7319
40:47.2,7092
40:47.4,6857
40:47.6,6611
40:47.8,6390
40:48.0,6153
40:48.2,5931
40:48.4,5704
40:48.6,5468
40:48.8,5227
40:49.0,4992
40:49.2,4764
40:49.4,4532
40:49.6,4320
40:49.8,4088
40:50.0,3849
40:50.2,3614
40:50.4,3389
40:50.6,3163
40:50.8,2941
40:51.0,2715
40:51.2,2473
40:51.4,2233
40:51.6,2008
40:51.8,1777
40:52.0,1569
40:52.2,1358
40:52.4,1143
40:52.6,918
40:52.8,701
40:53.0,671
40:53.2,671
40:53.4,671
40:53.6,671
40:53.8,671
40:54.0,671
40:54.2,671
40:54.4,671
40:54.6,671
40:54.8,671
40:55.0,671
40:55.2,671
40:55.4,671
40:55.6,671
40:55.8,671
40:56.0,671
40:56.2,671
40:56.4,671
40:56.6,694
40:56.8,968
40:57.0,1215
40:57.2,1460
40:57.4,1705
40:57.6,1955
40:57.8,2212
40:58.0,2485
40:58.2,2746
40:58.4,2991
40:58.6,3229
40:58.8,3451
40:59.0,3682
40:59.2,3922
40:59.4,4158
40:59.6,4377
40:59.8,4601
41:00.0,4821
41:00.2,5048
41:00.4,5286
41:00.6,5528
41:00.8,5757
41:01.0,5991
41:01.2,6219
41:01.4,6450
41:01.6,6696
41:01.8,6943
41:02.0,7181
41:02.2,7422
41:02.4,7652
41:02.6,7890
41:02.8,8138
41:03.0,8393
41:03.2,8633
41:03.4,8878
41:03.6,9118
41:03.8,9367
41:04.0,9625
41:04.2,9885
41:04.4,10132
41:04.6,10376
41:04.8,10615
41:05.0,10862
41:05.2,11126
41:05.4,11374
41:05.6,11612
41:05.8,11837
41:06.0,12062
41:06.2,12285
41:06.4,12532
41:06.6,12762
41:06.8,12815
41:07.0,12815
41:07.2,12815
41:07.4,12815
41:07.6,12815
41:07.8,12815
41:08.0,12815
41:08.2,12815
41:08.4,12815
41:08.6,12815
41:08.8,12815
41:09.0,12815
41:09.2,12815
41:09.4,12815
41:09.6,12815
41:09.8,12815
41:10.0,12815
41:10.2,12815
41:10.4,12815
41:10.6,12815
41:10.8,12788
41:11.0,12520
41:11.2,12276
41:11.4,12028
41:11.6,11784
41:11.8,11543
41:12.0,11290
41:12.2,11025
41:12.4,10779
41:12.6,10540
41:12.8,10310
41:13.0,10095
41:13.2,9863
41:13.4,9628
41:13.6,9395
41:13.8,9170
41:14.0,8946
41:14.2,8724
41:14.4,8498
41:14.6,8261
41:14.8,8026
41:15.0,7802
41:15.2,7570
41:15.4,7347
41:15.6,7116
41:15.8,6887
41:16.0,6649
41:16.2,6414
41:16.4,6189
41:16.6,5961
41:16.8,5737
41:17.0,5500
41:17.2,5258
41:17.4,5026
41:17.6,4798
41:17.8,4571
41:18.0,4354
41:18.2,4127
41:18.4,3893
41:18.6,3656
41:18.8,3430
41:19.0,3196
41:19.2,2984
41:19.4,2760
41:19.6,2519
41:19.8,2280
41:20.0,2050
41:20.2,1822
41:20.4,1611
41:20.6,1401
41:20.8,1182
41:21.0,961
41:21.2,740
41:21.4,726
41:21.6,726
41:21.8,726
41:22.0,726
41:22.2,726
41:22.4,726
41:22.6,726
41:22.8,726
41:23.0,726
41:23.2,726
41:23.4,726
41:23.6,726
41:23.8,726
41:24.0,726
41:24.2,726
41:24.4,726
41:24.6,726
41:24.8,726
41:25.0,762
41:25.2,1031
41:25.4,1281
41:25.6,1520
41:25.8,1766
41:26.0,2012
41:26.2,2274
41:26.4,2544
41:26.6,2793
41:26.8,3043
41:27.0,3274
41:27.2,3498
41:27.4,3737
41:27.6,3976
41:27.8,4201
41:28.0,4424
41:28.2,4645
41:28.4,4865
41:28.6,5091
41:28.8,5335
41:29.0,5574
41:29.2,5800
41:29.4,6033
41:29.6,6261
41:29.8,6496
41:30.0,6744
41:30.2,6990
41:30.4,7221
41:30.6,7456
41:30.8,7690
41:31.0,7932
41:31.2,8178
41:31.4,8428
41:31.6,8670
41:31.8,8913
41:32.0,9152
41:32.2,9407
41:32.4,9659
41:32.6,9915
41:32.8,10163
41:33.0,10402
41:33.2,10642
41:33.4,10893
41:33.6,11149
41:33.8,11392
41:34.0,11628
41:34.2,11858
41:34.4,12088
41:34.6,12312
41:34.8,12553
41:35.0,12784
41:35.2,12857
41:35.4,12857
41:35.6,12858
41:35.8,12858
41:36.0,12858
41:36.2,12858
41:36.4,12858
41:36.6,12858
41:36.8,12858
41:37.0,12858
41:37.2,12858
41:37.4,12858
41:37.6,12858
41:37.8,12858
41:38.0,12858
41:38.2,12858
41:38.4,12858
41:38.6,12858
41:38.8,12858
41:39.0,12858
41:39.2,12805
41:39.4,12541
41:39.6,12293
41:39.8,12049
41:40.0,11798
41:40.1,11561
41:40.3,11308
41:40.5,11049
41:40.7,10799
41:40.9,10559
41:41.1,10328
41:41.3,10111
41:41.5,9883
41:41.7,9646
41:41.9,9412
41:42.1,9189
41:42.3,8962
41:42.5,8740
41:42.7,8516
41:42.9,8280
41:43.1,8040
41:43.3,7818
41:43.5,7586
41:43.7,7364
41:43.9,7133
41:44.1,6906
41:44.3,6665
41:44.5,6431
41:44.7,6208
41:44.9,5975
41:45.1,5758
41:45.3,5520
41:45.5,5278
41:45.7,5044
41:45.9,4817
41:46.1,4589
41:46.3,4373
41:46.5,4140
41:46.7,3905
41:46.9,3675
41:47.1,3449
41:47.3,3219
41:47.5,3003
41:47.7,2779
41:47.9,2538
41:48.1,2296
41:48.3,2066
41:48.5,1839
41:48.7,1625
41:48.9,1421
41:49.1,1204
41:49.3,983
41:49.5,765
41:49.7,752
41:49.9,752
41:50.1,752
41:50.3,752
41:50.5,752
41:50.7,752
41:50.9,752
41:51.1,752
41:51.3,752
41:51.5,752
41:51.7,752
41:51.9,752
41:52.1,752
41:52.3,752
41:52.5,752
41:52.7,752
41:52.9,752
41:53.1,752
41:53.3,816
41:53.5,1085
41:53.7,1333
41:53.9,1577
41:54.1,1818
41:54.3,2067
41:54.5,2336
41:54.7,2607
41:54.9,2860
41:55.1,3104
41:55.3,3336
41:55.5,3562
41:55.7,3801
41:55.9,4041
41:56.1,4264
41:56.3,4491
41:56.5,4708
41:56.7,4926
41:56.9,5160
41:57.1,5404
41:57.3,5634
41:57.5,5869
41:57.7,6094
41:57.9,6322
41:58.1,6564
41:58.3,6810
41:58.5,7049
41:58.7,7287
41:58.9,7516
41:59.1,7750
41:59.3,7993
41:59.5,8246
41:59.7,8497
41:59.9,8736
42:00.1,8974
42:00.3,9216
42:00.5,9471
42:00.7,9734
42:00.9,9984
42:01.1,10238
42:01.3,10478
42:01.5,10716
42:01.7,10974
42:01.9,11233
42:02.1,11474
42:02.3,11708
42:02.5,11936
42:02.7,12155
42:02.9,12393
42:03.1,12633
42:03.3,12829
42:03.5,12829
42:03.7,12829
42:03.9,12829
42:04.1,12829
42:04.3,12829
42:04.5,12829
42:04.7,12829
42:04.9,12829
42:05.1,12829
42:05.3,12829
42:05.5,12829
42:05.7,12829
42:05.9,12829
42:06.1,12829
42:06.3,12829
42:06.5,12829
42:06.7,12829
42:06.9,12829
42:07.1,12829
42:07.3,12829
42:07.5,12760
42:07.7,12497
42:07.9,12249
42:08.1,11998
42:08.3,11750
42:08.5,11514
42:08.7,11254
42:08.9,10989
42:09.1,10747
42:09.3,10508
42:09.5,10275
42:09.7,10061
42:09.9,9831
42:10.1,9589
42:10.3,9361
42:10.5,9138
42:10.7,8913
42:10.9,8689
42:11.1,8457
42:11.3,8222
42:11.5,7990
42:11.7,7768
42:11.9,7537
42:12.1,7315
42:12.3,7087
42:12.5,6852
42:12.7,6612
42:12.9,6386
42:13.1,6153
42:13.3,5930
42:13.5,5696
42:13.7,5464
42:13.9,5224
42:14.1,4986
42:14.3,4761
42:14.5,4534
42:14.7,4321
42:14.9,4088
42:15.1,3848
42:15.3,3610
42:15.5,3388
42:15.7,3166
42:15.9,2943
42:16.1,2717
42:16.3,2476
42:16.5,2233
42:16.7,2007
42:16.9,1781
42:17.1,1575
42:17.3,1367
42:17.5,1150
42:17.7,920
42:17.9,910
42:18.1,910
42:18.3,910
42:18.5,910
42:18.7,910
42:18.9,910
42:19.1,910
42:19.3,910
42:19.5,910
42:19.7,910
42:19.9,910
42:20.1,910
42:20.3,910
42:20.5,910
42:20.7,910
42:20.9,910
42:21.1,910
42:21.3,910
42:21.5,910
42:21.7,1000
42:21.9,1259
42:22.1,1497
42:22.3,1736
42:22.5,1982
42:22.7,2245
42:22.9,2520
42:23.1,2775
42:23.3,3030
42:23.5,3271
42:23.7,3499
42:23.9,3742
42:24.1,3980
42:24.3,4214
42:24.5,4435
42:24.7,4660
42:24.9,4879
42:25.1,5110
42:25.3,5353
42:25.5,5587
42:25.7,5819
42:25.9,6048
42:26.1,6277
42:26.3,6512
42:26.5,6765
42:26.7,7011
42:26.9,7241
42:27.1,7478
42:27.3,7715
42:27.5,7952
42:27.7,8205
42:27.9,8458
42:28.1,8698
42:28.3,8937
42:28.5,9185
42:28.7,9437
42:28.9,9695
42:29.1,9954
42:29.3,10203
42:29.5,10446
42:29.7,10684
42:29.9,10940
42:30.1,11196
42:30.3,11440
42:30.5,11680
42:30.7,11906
42:30.9,12127
42:31.1,12363
42:31.3,12604
42:31.5,12829
42:31.7,12983
42:31.9,12982
42:32.1,12982
42:32.3,12982
42:32.5,12982
42:32.7,12982
42:32.9,12982
42:33.1,12982
42:33.3,12982
42:33.5,12982
42:33.7,12982
42:33.9,12982
42:34.1,12982
42:34.3,12982
42:34.5,12982
42:34.7,12982
42:34.9,12982
42:35.1,12982
42:35.3,12982
42:35.5,12982
42:35.7,12982
42:35.9,12891
42:36.1,12627
42:36.3,12381
42:36.5,12132
42:36.7,11880
42:36.9,11632
42:37.1,11387
42:37.3,11130
42:37.5,10876
42:37.7,10638
42:37.9,10405
42:38.1,10184
42:38.3,9962
42:38.5,9726
42:38.7,9488
42:38.9,9264
42:39.1,9037
42:39.3,8812
42:39.5,8588
42:39.7,8357
42:39.9,8122
42:40.1,7891
42:40.3,7665
42:40.5,7434
42:40.7,7218
42:40.9,6986
42:41.1,6749
42:41.3,6512
42:41.5,6285
42:41.7,6056
42:41.9,5826
42:42.1,5598
42:42.3,5357
42:42.5,5120
42:42.7,4893
42:42.9,4656
42:43.1,4442
42:43.3,4213
42:43.5,3984
42:43.7,3747
42:43.9,3516
42:44.1,3282
42:44.3,3067
42:44.5,2846
42:44.7,2612
42:44.9,2364
42:45.1,2133
42:45.3,1910
42:45.5,1696
42:45.7,1493
42:45.9,1281
42:46.1,1060
42:46.3,1003
42:46.5,1003
42:46.7,1003
42:46.9,1003
42:47.1,1003
42:47.3,1003
42:47.5,1003
42:47.7,1003
42:47.9,1003
42:48.1,1003
42:48.3,1003
42:48.5,1003
42:48.7,1003
42:48.9,1003
42:49.1,1003
42:49.3,1003
42:49.5,1003
42:49.7,1003
42:49.9,1003
42:50.1,1110
42:50.3,1358
42:50.5,1593
42:50.7,1829
42:50.9,2066
42:51.1,2327
42:51.3,2589
42:51.5,2838
42:51.7,3078
42:51.9,3309
42:52.1,3537
42:52.3,3778
42:52.5,4013
42:52.7,4232
42:52.9,4451
42:53.1,4670
42:53.3,4883
42:53.5,5107
42:53.7,5344
42:53.9,5577
42:54.1,5800
42:54.3,6026
42:54.5,6252
42:54.7,6478
42:54.9,6722
42:55.1,6963
42:55.3,7193
42:55.5,7426
42:55.7,7652
42:55.9,7884
42:56.1,8128
42:56.3,8375
42:56.5,8616
42:56.7,8847
42:56.9,9082
42:57.1,9325
42:57.3,9575
42:57.5,9826
42:57.7,10070
42:57.9,10312
42:58.1,10542
42:58.3,10779
42:58.5,11029
42:58.7,11277
42:58.9,11509
42:59.1,11734
42:59.3,11958
42:59.5,12169
42:59.7,12405
42:59.9,12638
43:00.1,12856
43:00.3,13066
43:00.5,13101
43:00.7,13101
43:00.9,13101
43:01.1,13101
43:01.3,13101
43:01.5,13101
43:01.7,13101
43:01.9,13101
43:02.1,13101
43:02.3,13101
43:02.5,13101
43:02.7,13101
43:02.9,13101
43:03.1,13101
43:03.3,13101
43:03.5,13101
43:03.7,13101
43:03.9,13101
43:04.1,13101
43:04.3,12994
43:04.5,12734
43:04.7,12484
43:04.9,12231
43:05.1,11986
43:05.3,11730
43:05.5,11490
43:05.6,11241
43:05.8,10985
43:06.0,10738
43:06.2,10507
43:06.4,10280
43:06.6,10065
43:06.8,9832
43:07.0,9595
43:07.2,9362
43:07.4,9139
43:07.6,8916
43:07.8,8696
43:08.0,8466
43:08.2,8229
43:08.4,7994
43:08.6,7771
43:08.8,7540
43:09.0,7320
43:09.2,7092
43:09.4,6859
43:09.6,6619
43:09.8,6390
43:10.0,6158
43:10.2,5933
43:10.4,5701
43:10.6,5471
43:10.8,5222
43:11.0,4996
43:11.2,4766
43:11.4,4538
43:11.6,4327
43:11.8,4096
43:12.0,3858
43:12.2,3622
43:12.4,3397
43:12.6,3173
43:12.8,2954
43:13.0,2723
43:13.2,2487
43:13.4,2249
43:13.6,2023
43:13.8,1796
43:14.0,1593
43:14.2,1387
43:14.4,1173
43:14.6,989
43:14.8,998
43:15.0,998
43:15.2,998
43:15.4,998
43:15.6,998
43:15.8,998
43:16.0,998
43:16.2,998
43:16.4,998
43:16.6,998
43:16.8,998
43:17.0,998
43:17.2,998
43:17.4,998
43:17.6,998
43:17.8,998
43:18.0,998
43:18.2,998
43:18.4,1121
43:18.6,1374
43:18.8,1621
43:19.0,1859
43:19.2,2108
43:19.4,2380
43:19.6,2648
43:19.8,2905
43:20.0,3152
43:20.2,3390
43:20.4,3628
43:20.6,3876
43:20.8,4112
43:21.0,4336
43:21.2,4562
43:21.4,4785
43:21.6,5008
43:21.8,5245
43:22.0,5488
43:22.2,5716
43:22.4,5952
43:22.6,6176
43:22.8,6405
43:23.0,6652
43:23.2,6900
43:23.4,7140
43:23.6,7377
43:23.8,7609
43:24.0,7844
43:24.2,8095
43:24.4,8348
43:24.6,8598
43:24.8,8845
43:25.0,9081
43:25.2,9332
43:25.4,9589
43:25.6,9852
43:25.8,10098
43:26.0,10349
43:26.2,10587
43:26.4,10831
43:26.6,11095
43:26.8,11348
43:27.0,11586
43:27.2,11812
43:27.4,12040
43:27.6,12260
43:27.8,12508
43:28.0,12741
43:28.2,12954
43:28.4,13071
43:28.6,13072
43:28.8,13072
43:29.0,13072
43:29.2,13072
43:29.4,13072
43:29.6,13072
43:29.8,13072
43:30.0,13072
43:30.2,13072
43:30.4,13072
43:30.6,13072
43:30.8,13072
43:31.0,13072
43:31.2,13072
43:31.4,13072
43:31.6,13072
43:31.8,13072
43:32.0,13072
43:32.2,13072
43:32.4,13072
43:32.6,12937
43:32.8,12680
43:33.0,12422
43:33.2,12175
43:33.4,11922
43:33.6,11681
43:33.8,11428
43:34.0,11175
43:34.2,10920
43:34.4,10682
43:34.6,10448
43:34.8,10229
43:35.0,10006
43:35.2,9774
43:35.4,9535
43:35.6,9311
43:35.8,9089
43:36.0,8863
43:36.2,8648
43:36.4,8417
43:36.6,8183
43:36.8,7950
43:37.0,7728
43:37.2,7502
43:37.4,7280
43:37.6,7054
43:37.8,6815
43:38.0,6583
43:38.2,6357
43:38.4,6125
43:38.6,5902
43:38.8,5678
43:39.0,5436
43:39.2,5192
43:39.4,4969
43:39.6,4740
43:39.8,4516
43:40.0,4303
43:40.2,4074
43:40.4,3833
43:40.6,3600
43:40.8,3377
43:41.0,3154
43:41.2,2934
43:41.4,2704
43:41.6,2467
43:41.8,2230
43:42.0,2006
43:42.2,1779
43:42.4,1574
43:42.6,1366
43:42.8,1153
43:43.0,949
43:43.2,950
43:43.4,950
43:43.6,950
43:43.8,950
43:44.0,950
43:44.2,950
43:44.4,950
43:44.6,950
43:44.8,950
43:45.0,950
43:45.2,950
43:45.4,950
43:45.6,950
43:45.8,950
43:46.0,950
43:46.2,950
43:46.4,950
43:46.6,950
43:46.8,1110
43:47.0,1360
43:47.2,1603
43:47.4,1843
43:47.6,2090
43:47.8,2359
43:48.0,2631
43:48.2,2889
43:48.4,3135
43:48.6,3371
43:48.8,3612
43:49.0,3852
43:49.2,4088
43:49.4,4312
43:49.6,4538
43:49.8,4762
43:50.0,4980
43:50.2,5219
43:50.4,5461
43:50.6,5693
43:50.8,5924
43:51.0,6156
43:51.2,6377
43:51.4,6620
43:51.6,6873
43:51.8,7111
43:52.0,7345
43:52.2,7579
43:52.4,7808
43:52.6,8059
43:52.8,8314
43:53.0,8555
43:53.2,8802
43:53.4,9045
43:53.6,9282
43:53.8,9546
43:54.0,9805
43:54.2,10058
43:54.4,10306
43:54.6,10542
43:54.8,10788
43:55.0,11043
43:55.2,11302
43:55.4,11539
43:55.6,11772
43:55.8,11995
43:56.0,12218
43:56.2,12460
43:56.4,12697
43:56.6,12916
43:56.8,13057
43:57.0,13057
43:57.2,13057
43:57.4,13057
43:57.6,13057
43:57.8,13057
43:58.0,13057
43:58.2,13057
43:58.4,13057
43:58.6,13057
43:58.8,13057
43:59.0,13057
43:59.2,13057
43:59.4,13057
43:59.6,13057
43:59.8,13057
44:00.0,13057
44:00.2,13057
44:00.4,13057
44:00.6,13057
44:00.8,13057
44:01.0,12892
44:01.2,12637
44:01.4,12389
44:01.6,12139
44:01.8,11889
44:02.0,11642
44:02.2,11396
44:02.4,11140
44:02.6,10886
44:02.8,10649
44:03.0,10415
44:03.2,10198
44:03.4,9973
44:03.6,9740
44:03.8,9501
44:04.0,9278
44:04.2,9052
44:04.4,8829
44:04.6,8610
44:04.8,8380
44:05.0,8142
44:05.2,7915
44:05.4,7692
44:05.6,7468
44:05.8,7248
44:06.0,7017
44:06.2,6784
44:06.4,6547
44:06.6,6324
44:06.8,6094
44:07.0,5868
44:07.2,5643
44:07.4,5405
44:07.6,5162
44:07.8,4936
44:08.0,4708
44:08.2,4487
44:08.4,4266
44:08.6,4041
44:08.8,3800
44:09.0,3569
44:09.2,3346
44:09.4,3122
44:09.6,2909
44:09.8,2672
44:10.0,2435
44:10.2,2200
44:10.4,1976
44:10.6,1753
44:10.8,1551
44:11.0,1348
44:11.2,1126
44:11.4,968
44:11.6,968
44:11.8,968
44:12.0,968
44:12.2,968
44:12.4,968
44:12.6,968
44:12.8,968
44:13.0,968
44:13.2,968
44:13.4,968
44:13.6,968
44:13.8,968
44:14.0,968
44:14.2,968
44:14.4,968
44:14.6,968
44:14.8,968
44:15.0,968
44:15.2,1148
44:15.4,1391
44:15.6,1636
44:15.8,1876
44:16.0,2129
44:16.2,2394
44:16.4,2656
44:16.6,2912
44:16.8,3152
44:17.0,3390
44:17.2,3627
44:17.4,3871
44:17.6,4110
44:17.8,4331
44:18.0,4558
44:18.2,4780
44:18.4,5001
44:18.6,5239
44:18.8,5475
44:19.0,5707
44:19.2,5938
44:19.4,6163
44:19.6,6389
44:19.8,6634
44:20.0,6881
44:20.2,7120
44:20.4,7354
44:20.6,7585
44:20.8,7816
44:21.0,8065
44:21.2,8313
44:21.4,8556
44:21.6,8802
44:21.8,9040
44:22.0,9283
44:22.2,9541
44:22.4,9800
44:22.6,10046
44:22.8,10298
44:23.0,10532
44:23.2,10775
44:23.4,11029
44:23.6,11280
44:23.8,11521
44:24.0,11756
44:24.2,11984
44:24.4,12205
44:24.6,12447
44:24.8,12683
44:25.0,12905
44:25.2,13064
44:25.4,13064
44:25.6,13064
44:25.8,13064
44:26.0,13064
44:26.2,13064
44:26.4,13064
44:26.6,13064
44:26.8,13064
44:27.0,13064
44:27.2,13064
44:27.4,13064
44:27.6,13064
44:27.8,13064
44:28.0,13064
44:28.2,13064
44:28.4,13064
44:28.6,13064
44:28.8,13064
44:29.0,13064
44:29.2,13064
44:29.4,12873
44:29.6,12618
44:29.8,12370
44:30.0,12121
44:30.2,11870
44:30.4,11622
44:30.6,11376
44:30.8,11120
44:31.0,10868
44:31.2,10632
44:31.4,10400
44:31.6,10180
44:31.8,9957
44:32.0,9718
44:32.2,9484
44:32.4,9260
44:32.6,9033
44:32.8,8811
44:33.0,8589
44:33.2,8356
44:33.4,8112
44:33.6,7889
44:33.8,7663
44:34.0,7434
44:34.2,7216
44:34.4,6981
44:34.6,6748
44:34.8,6512
44:35.0,6284
44:35.2,6056
44:35.4,5831
44:35.6,5597
44:35.8,5360
44:36.0,5120
44:36.2,4893
44:36.4,4662
44:36.6,4443
44:36.8,4219
44:37.0,3984
44:37.2,3748
44:37.4,3519
44:37.6,3288
44:37.8,3067
44:38.0,2844
44:38.2,2612
44:38.3,2367
44:38.5,2136
44:38.7,1907
44:38.9,1690
44:39.1,1492
44:39.3,1275
44:39.5,1057
44:39.7,954
44:39.9,954
44:40.1,954
44:40.3,954
44:40.5,954
44:40.7,954
44:40.9,954
44:41.1,954
44:41.3,954
44:41.5,954
44:41.7,954
44:41.9,954
44:42.1,954
44:42.3,954
44:42.5,954
44:42.7,954
44:42.9,954
44:43.1,954
44:43.3,954
44:43.5,1164
44:43.7,1413
44:43.9,1653
44:44.1,1897
44:44.3,2151
44:44.5,2422
44:44.7,2691
44:44.9,2943
44:45.1,3185
44:45.3,3425
44:45.5,3664
44:45.7,3910
44:45.9,4143
44:46.1,4369
44:46.3,4596
44:46.5,4821
44:46.7,5049
44:46.9,5289
44:47.1,5530
44:47.3,5762
44:47.5,5993
44:47.7,6221
44:47.9,6459
44:48.1,6703
44:48.3,6952
44:48.5,7186
44:48.7,7428
44:48.9,7659
44:49.1,7897
44:49.3,8147
44:49.5,8400
44:49.7,8639
44:49.9,8884
44:50.1,9128
44:50.3,9380
44:50.5,9638
44:50.7,9896
44:50.9,10148
44:51.1,10389
44:51.3,10628
44:51.5,10881
44:51.7,11134
44:51.9,11388
44:52.1,11627
44:52.3,11854
44:52.5,12080
44:52.7,12308
44:52.9,12553
44:53.1,12785
44:53.3,12996
44:53.5,13043
44:53.7,13043
44:53.9,13043
44:54.1,13043
44:54.3,13043
44:54.5,13043
44:54.7,13043
44:54.9,13043
44:55.1,13043
44:55.3,13043
44:55.5,13043
44:55.7,13043
44:55.9,13043
44:56.1,13043
44:56.3,13043
44:56.5,13043
44:56.7,13043
44:56.9,13043
44:57.1,13043
44:57.3,13043
44:57.5,13043
44:57.7,12826
44:57.9,12574
44:58.1,12322
44:58.3,12074
44:58.5,11828
44:58.7,11581
44:58.9,11328
44:59.1,11064
44:59.3,10819
44:59.5,10581
44:59.7,10353
44:59.9,10132
45:00.1,9897
45:00.3,9666
45:00.5,9430
45:00.7,9207
45:00.9,8977
45:01.1,8757
45:01.3,8537
45:01.5,8299
45:01.7,8062
45:01.9,7835
45:02.1,7605
45:02.3,7382
45:02.5,7155
45:02.7,6928
45:02.9,6679
45:03.1,6452
45:03.3,6226
45:03.5,5993
45:03.7,5773
45:03.9,5536
45:04.1,5296
45:04.3,5052
45:04.5,4829
45:04.7,4600
45:04.9,4382
45:05.1,4155
45:05.3,3918
45:05.5,3681
45:05.7,3450
45:05.9,3223
45:06.1,3006
45:06.3,2784
45:06.5,2544
45:06.7,2302
45:06.9,2071
45:07.1,1844
45:07.3,1634
45:07.5,1433
45:07.7,1216
45:07.9,1115
45:08.1,1115
45:08.3,1115
45:08.5,1115
45:08.7,1115
45:08.9,1115
45:09.1,1115
45:09.3,1115
45:09.5,1115
45:09.7,1115
45:09.9,1115
45:10.1,1115
45:10.3,1115
45:10.5,1115
45:10.7,1115
45:10.9,1115
45:11.1,1115
45:11.3,1115
45:11.5,1115
45:11.7,1115
45:11.9,1345
45:12.1,1590
45:12.3,1828
45:12.5,2074
45:12.7,2344
45:12.9,2616
45:13.1,2872
45:13.3,3122
45:13.5,3366
45:13.7,3614
45:13.9,3858
45:14.1,4095
45:14.3,4326
45:14.5,4550
45:14.7,4773
45:14.9,4996
45:15.1,5235
45:15.3,5476
45:15.5,5711
45:15.7,5944
45:15.9,6171
45:16.1,6396
45:16.3,6642
45:16.5,6889
45:16.7,7129
45:16.9,7370
45:17.1,7602
45:17.3,7834
45:17.5,8086
45:17.7,8337
45:17.9,8584
45:18.1,8831
45:18.3,9069
45:18.5,9319
45:18.7,9577
45:18.9,9838
45:19.1,10084
45:19.3,10334
45:19.5,10572
45:19.7,10816
45:19.9,11076
45:20.1,11327
45:20.3,11564
45:20.5,11796
45:20.7,12024
45:20.9,12246
45:21.1,12490
45:21.3,12725
45:21.5,12940
45:21.7,13155
45:21.9,13212
45:22.1,13211
45:22.3,13211
45:22.5,13211
45:22.7,13211
45:22.9,13211
45:23.1,13211
45:23.3,13211
45:23.5,13211
45:23.7,13211
45:23.9,13211
45:24.1,13211
45:24.3,13211
45:24.5,13211
45:24.7,13211
45:24.9,13211
45:25.1,13211
45:25.3,13211
45:25.5,13211
45:25.7,13211
45:25.9,13211
45:26.1,12983
45:26.3,12737
45:26.5,12478
45:26.7,12228
45:26.9,11972
45:27.1,11725
45:27.3,11483
45:27.5,11234
45:27.7,10980
45:27.9,10736
45:28.1,10506
45:28.3,10283
45:28.5,10066
45:28.7,9832
45:28.9,9595
45:29.1,9364
45:29.3,9140
45:29.5,8917
45:29.7,8698
45:29.9,8468
45:30.1,8231
45:30.3,8000
45:30.5,7776
45:30.7,7544
45:30.9,7325
45:31.1,7097
45:31.3,6864
45:31.5,6626
45:31.7,6397
45:31.9,6166
45:32.1,5939
45:32.3,5711
45:32.5,5476
45:32.7,5233
45:32.9,5005
45:33.1,4774
45:33.3,4546
45:33.5,4334
45:33.7,4104
45:33.9,3867
45:34.1,3630
45:34.3,3401
45:34.5,3179
45:34.7,2957
45:34.9,2730
45:35.1,2490
45:35.3,2251
45:35.5,2026
45:35.7,1795
45:35.9,1593
45:36.1,1386
45:36.3,1318
45:36.5,1318
45:36.7,1318
45:36.9,1318
45:37.1,1318
45:37.3,1318
45:37.5,1318
45:37.7,1318
45:37.9,1318
45:38.1,1318
45:38.3,1318
45:38.5,1318
45:38.7,1318
45:38.9,1318
45:39.1,1318
45:39.3,1318
45:39.5,1318
45:39.7,1318
45:39.9,1318
45:40.1,1318
45:40.3,1563
45:40.5,1793
45:40.7,2034
45:40.9,2294
45:41.1,2565
45:41.3,2818
45:41.5,3074
45:41.7,3317
45:41.9,3562
45:42.1,3812
45:42.3,4061
45:42.5,4284
45:42.7,4517
45:42.9,4738
45:43.1,4955
45:43.3,5193
45:43.5,5433
45:43.7,5669
45:43.9,5905
45:44.1,6133
45:44.3,6358
45:44.5,6600
45:44.7,6846
45:44.9,7085
45:45.1,7323
45:45.3,7561
45:45.5,7786
45:45.7,8032
45:45.9,8281
45:46.1,8526
45:46.3,8766
45:46.5,9009
45:46.7,9249
45:46.9,9501
45:47.1,9762
45:47.3,10012
45:47.5,10267
45:47.7,10500
45:47.9,10740
45:48.1,10997
45:48.3,11252
45:48.5,11496
45:48.7,11730
45:48.9,11956
45:49.1,12174
45:49.3,12413
45:49.5,12650
45:49.7,12880
45:49.9,13088
45:50.1,13287
45:50.3,13375
45:50.5,13375
45:50.7,13375
45:50.9,13375
45:51.1,13375
45:51.3,13375
45:51.5,13375
45:51.7,13375
45:51.9,13375
45:52.1,13375
45:52.3,13375
45:52.5,13375
45:52.7,13375
45:52.9,13375
45:53.1,13375
45:53.3,13375
45:53.5,13375
45:53.7,13375
45:53.9,13375
45:54.1,13375
45:54.3,13370
45:54.5,13125
45:54.7,12887
45:54.9,12641
45:55.1,12386
45:55.3,12136
