Date,Position [Encoder Input Ch:0 -> ENC1001 -> HUB0002 Port:0 S/N:750804]
17:12.2,0
17:12.4,0
17:12.6,0
17:12.8,0
17:12.9,219
17:13.2,504
17:13.3,808
17:13.5,1136
17:13.7,1446
17:13.9,1756
17:14.1,2056
17:14.3,2376
17:14.5,2686
17:14.7,2990
17:14.9,3275
17:15.1,3560
17:15.3,3862
17:15.5,4158
17:15.7,4450
17:15.9,4731
17:16.1,5020
17:16.3,5325
17:16.5,5620
17:16.7,5916
17:16.9,6206
17:17.1,6506
17:17.3,6812
17:17.5,7114
17:17.7,7420
17:17.9,7710
17:18.1,8011
17:18.3,8324
17:18.5,8633
17:18.7,8936
17:18.9,9236
17:19.1,9557
17:19.3,9874
17:19.5,10190
17:19.7,10485
17:19.9,10792
17:20.1,11106
17:20.3,11415
17:20.5,11714
17:20.7,12000
17:20.9,12282
17:21.1,12575
17:21.3,12568
17:21.5,12568
17:21.7,12568
17:21.9,12568
17:22.1,12568
17:22.3,12568
17:22.5,12568
17:22.7,12568
17:22.9,12568
17:23.1,12568
17:23.3,12568
17:23.5,12568
17:23.7,12568
17:23.9,12568
17:24.1,12568
17:24.3,12568
17:24.5,12568
17:24.7,12568
17:24.9,12568
17:25.1,12568
17:25.3,12568
17:25.5,12568
17:25.7,12568
17:25.9,12568
17:26.1,12568
17:26.3,12568
17:26.5,12568
17:26.7,12568
17:26.9,12568
17:27.1,12339
17:27.3,12040
17:27.5,11732
17:27.7,11434
17:27.9,11110
17:28.1,10797
17:28.3,10490
17:28.5,10202
17:28.7,9911
17:28.9,9612
17:29.1,9316
17:29.3,9030
17:29.5,8749
17:29.7,8459
17:29.9,8157
17:30.1,7865
17:30.3,7575
17:30.5,7293
17:30.7,7000
17:30.9,6698
17:31.1,6408
17:31.3,6117
17:31.5,5834
17:31.7,5536
17:31.9,5234
17:32.1,4942
17:32.3,4648
17:32.5,4370
17:32.7,4079
17:32.9,3768
17:33.1,3485
17:33.3,3193
17:33.5,2917
17:33.7,2617
17:33.9,2314
17:34.1,2021
17:34.3,1729
17:34.5,1464
17:34.7,1182
17:34.9,890
17:35.1,614
17:35.3,354
17:35.5,108
17:35.7,25
17:35.9,26
17:36.1,26
17:36.3,26
17:36.5,26
17:36.7,26
17:36.9,26
17:37.1,26
17:37.3,26
17:37.5,26
17:37.7,26
17:37.9,26
17:38.1,26
17:38.3,26
17:38.5,26
17:38.7,26
17:38.9,26
17:39.1,26
17:39.3,26
17:39.5,26
17:39.7,26
17:39.9,26
17:40.1,26
17:40.3,26
17:40.5,26
17:40.7,26
17:40.9,26
17:41.1,26
17:41.3,263
17:41.5,555
17:41.7,872
17:41.9,1200
17:42.1,1522
17:42.3,1830
17:42.5,2138
17:42.7,2465
17:42.9,2776
17:43.1,3085
17:43.3,3372
17:43.5,3669
17:43.7,3976
17:43.9,4273
17:44.1,4570
17:44.3,4857
17:44.5,5157
17:44.7,5466
17:44.9,5766
17:45.1,6070
17:45.3,6364
17:45.5,6676
17:45.7,6989
17:45.9,7293
17:46.1,7597
17:46.3,7896
17:46.5,8215
17:46.7,8527
17:46.9,8838
17:47.1,9147
17:47.3,9462
17:47.5,9788
17:47.7,10113
17:47.9,10412
17:48.1,10719
17:48.3,11042
17:48.5,11357
17:48.7,11664
17:48.9,11959
17:49.1,12250
17:49.3,12558
17:49.5,12596
17:49.7,12596
17:49.9,12596
17:50.1,12596
17:50.3,12596
17:50.5,12596
17:50.7,12596
17:50.9,12596
17:51.1,12596
17:51.3,12596
17:51.5,12596
17:51.7,12596
17:51.9,12596
17:52.1,12596
17:52.3,12596
17:52.5,12596
17:52.7,12596
17:52.9,12596
17:53.1,12596
17:53.3,12596
17:53.5,12596
17:53.7,12596
17:53.9,12596
17:54.1,12596
17:54.3,12596
17:54.5,12596
17:54.7,12596
17:54.9,12596
17:55.1,12596
17:55.3,12596
17:55.5,12341
17:55.7,12042
17:55.9,11734
17:56.1,11438
17:56.3,11118
17:56.5,10798
17:56.7,10490
17:56.9,10202
17:57.1,9920
17:57.3,9614
17:57.5,9321
17:57.7,9036
17:57.9,8754
17:58.1,8469
17:58.3,8164
17:58.5,7877
17:58.7,7583
17:58.9,7302
17:59.1,7009
17:59.3,6707
17:59.5,6414
17:59.7,6123
17:59.9,5843
18:00.1,5545
18:00.3,5244
18:00.5,4949
18:00.7,4657
18:00.9,4379
18:01.1,4085
18:01.3,3778
18:01.5,3496
18:01.7,3206
18:01.9,2925
18:02.1,2628
18:02.3,2316
18:02.5,2030
18:02.7,1741
18:02.9,1469
18:03.1,1186
18:03.3,896
18:03.5,628
18:03.7,356
18:03.9,112
18:04.1,41
18:04.3,40
18:04.5,40
18:04.7,40
18:04.9,40
18:05.1,40
18:05.3,40
18:05.5,40
18:05.7,40
18:05.9,40
18:06.1,40
18:06.3,40
18:06.5,40
18:06.7,40
18:06.9,40
18:07.1,40
18:07.3,40
18:07.5,40
18:07.7,40
18:07.9,40
18:08.1,40
18:08.3,40
18:08.5,40
18:08.7,40
18:08.9,40
18:09.1,40
18:09.3,40
18:09.5,40
18:09.7,295
18:09.9,589
18:10.1,906
18:10.3,1236
18:10.5,1549
18:10.7,1864
18:10.9,2175
18:11.1,2497
18:11.3,2813
18:11.5,3116
18:11.7,3402
18:11.9,3701
18:12.1,4008
18:12.3,4304
18:12.5,4597
18:12.7,4887
18:12.9,5190
18:13.1,5500
18:13.3,5797
18:13.5,6101
18:13.7,6392
18:13.9,6706
18:14.1,7021
18:14.3,7322
18:14.5,7625
18:14.7,7929
18:14.9,8245
18:15.1,8552
18:15.3,8868
18:15.5,9169
18:15.7,9491
18:15.9,9818
18:16.1,10136
18:16.3,10439
18:16.5,10745
18:16.7,11068
18:16.9,11383
18:17.1,11690
18:17.3,11984
18:17.5,12276
18:17.7,12580
18:17.9,12638
18:18.1,12638
18:18.3,12638
18:18.5,12638
18:18.7,12638
18:18.9,12638
18:19.1,12638
18:19.3,12638
18:19.5,12638
18:19.7,12638
18:19.9,12638
18:20.1,12638
18:20.3,12638
18:20.5,12638
18:20.7,12638
18:20.9,12638
18:21.1,12638
18:21.3,12638
18:21.5,12638
18:21.7,12638
18:21.9,12638
18:22.1,12638
18:22.3,12638
18:22.5,12638
18:22.7,12638
18:22.9,12638
18:23.1,12638
18:23.3,12638
18:23.5,12638
18:23.7,12638
18:23.9,12369
18:24.1,12071
18:24.3,11773
18:24.5,11467
18:24.7,11162
18:24.9,10852
18:25.1,10546
18:25.3,10260
18:25.5,9987
18:25.7,9692
18:25.9,9402
18:26.1,9123
18:26.3,8839
18:26.5,8563
18:26.7,8277
18:26.9,7982
18:27.1,7700
18:27.3,7413
18:27.5,7133
18:27.7,6849
18:27.9,6553
18:28.1,6269
18:28.3,5982
18:28.5,5700
18:28.7,5413
18:28.9,5116
18:29.1,4831
18:29.3,4548
18:29.5,4270
18:29.7,3985
18:29.9,3694
18:30.1,3411
18:30.3,3129
18:30.5,2850
18:30.7,2559
18:30.9,2262
18:31.1,1976
18:31.3,1694
18:31.5,1431
18:31.7,1151
18:31.9,873
18:32.1,601
18:32.3,335
18:32.4,281
18:32.6,282
18:32.8,282
18:33.0,282
18:33.2,282
18:33.4,282
18:33.6,282
18:33.8,282
18:34.0,282
18:34.2,282
18:34.4,282
18:34.6,282
18:34.8,282
18:35.0,282
18:35.2,282
18:35.4,282
18:35.6,282
18:35.8,282
18:36.0,282
18:36.2,282
18:36.4,282
18:36.6,282
18:36.8,282
18:37.0,282
18:37.2,282
18:37.4,282
18:37.6,282
18:37.8,282
18:38.0,568
18:38.2,882
18:38.4,1208
18:38.6,1521
18:38.8,1840
18:39.0,2149
18:39.2,2481
18:39.4,2794
18:39.6,3100
18:39.8,3391
18:40.0,3689
18:40.2,3997
18:40.4,4295
18:40.6,4592
18:40.8,4879
18:41.0,5181
18:41.2,5489
18:41.4,5792
18:41.6,6089
18:41.8,6384
18:42.0,6697
18:42.2,7011
18:42.4,7316
18:42.6,7620
18:42.8,7925
18:43.0,8237
18:43.2,8549
18:43.4,8862
18:43.6,9165
18:43.8,9490
18:44.0,9810
18:44.2,10125
18:44.4,10432
18:44.6,10738
18:44.8,11061
18:45.0,11378
18:45.2,11683
18:45.4,11977
18:45.6,12268
18:45.8,12570
18:46.0,12829
18:46.2,12828
18:46.4,12828
18:46.6,12828
18:46.8,12828
18:47.0,12828
18:47.2,12828
18:47.4,12828
18:47.6,12828
18:47.8,12828
18:48.0,12828
18:48.2,12828
18:48.4,12828
18:48.6,12828
18:48.8,12828
18:49.0,12828
18:49.2,12828
18:49.4,12828
18:49.6,12828
18:49.8,12828
18:50.0,12828
18:50.2,12828
18:50.4,12828
18:50.6,12828
18:50.8,12828
18:51.0,12828
18:51.2,12828
18:51.4,12828
18:51.6,12828
18:51.8,12828
18:52.0,12828
18:52.2,12651
18:52.4,12348
18:52.6,12044
18:52.8,11739
18:53.0,11445
18:53.2,11127
18:53.4,10824
18:53.6,10528
18:53.8,10246
18:54.0,9969
18:54.2,9670
18:54.4,9384
18:54.6,9100
18:54.8,8824
18:55.0,8542
18:55.2,8252
18:55.4,7962
18:55.6,7673
18:55.8,7392
18:56.0,7119
18:56.2,6824
18:56.4,6530
18:56.6,6246
18:56.8,5957
18:57.0,5673
18:57.2,5385
18:57.4,5089
18:57.6,4805
18:57.8,4519
18:58.0,4245
18:58.2,3956
18:58.4,3661
18:58.6,3373
18:58.8,3098
18:59.0,2813
18:59.2,2524
18:59.4,2228
18:59.6,1942
18:59.8,1657
19:00.0,1390
19:00.2,1119
19:00.4,842
19:00.6,579
19:00.8,362
19:01.0,365
19:01.2,365
19:01.4,365
19:01.6,365
19:01.8,365
19:02.0,365
19:02.2,365
19:02.4,365
19:02.6,365
19:02.8,365
19:03.0,365
19:03.2,365
19:03.4,365
19:03.6,365
19:03.8,365
19:04.0,365
19:04.2,365
19:04.4,365
19:04.6,365
19:04.8,365
19:05.0,365
19:05.2,365
19:05.4,365
19:05.6,365
19:05.8,365
19:06.0,365
19:06.2,365
19:06.4,561
19:06.6,878
19:06.8,1201
19:07.0,1512
19:07.2,1826
19:07.4,2144
19:07.6,2476
19:07.8,2788
19:08.0,3100
19:08.2,3389
19:08.4,3686
19:08.6,3997
19:08.8,4291
19:09.0,4586
19:09.2,4875
19:09.4,5175
19:09.6,5485
19:09.8,5784
19:10.0,6083
19:10.2,6380
19:10.4,6693
19:10.6,7006
19:10.8,7313
19:11.0,7612
19:11.2,7912
19:11.4,8235
19:11.6,8546
19:11.8,8859
19:12.0,9160
19:12.2,9479
19:12.4,9805
19:12.6,10122
19:12.8,10428
19:13.0,10732
19:13.2,11053
19:13.4,11374
19:13.6,11674
19:13.8,11966
19:14.0,12262
19:14.2,12564
19:14.4,12692
19:14.6,12692
19:14.8,12692
19:15.0,12692
19:15.2,12692
19:15.4,12692
19:15.6,12692
19:15.8,12692
19:16.0,12692
19:16.2,12692
19:16.4,12692
19:16.6,12692
19:16.8,12692
19:17.0,12692
19:17.2,12692
19:17.4,12692
19:17.6,12692
19:17.8,12692
19:18.0,12692
19:18.2,12692
19:18.4,12692
19:18.6,12692
19:18.8,12692
19:19.0,12692
19:19.2,12692
19:19.4,12692
19:19.6,12692
19:19.8,12692
19:20.0,12692
19:20.2,12692
19:20.4,12692
19:20.6,12481
19:20.8,12173
19:21.0,11876
19:21.2,11576
19:21.4,11260
19:21.6,10938
19:21.8,10631
19:22.0,10335
19:22.2,10052
19:22.4,9757
19:22.6,9457
19:22.8,9174
19:23.0,8886
19:23.2,8596
19:23.4,8308
19:23.6,8003
19:23.8,7718
19:24.0,7427
19:24.2,7139
19:24.4,6844
19:24.6,6542
19:24.8,6261
19:25.0,5967
19:25.2,5685
19:25.4,5384
19:25.6,5085
19:25.8,4788
19:26.0,4505
19:26.2,4226
19:26.4,3929
19:26.6,3628
19:26.8,3338
19:27.0,3061
19:27.2,2776
19:27.4,2466
19:27.6,2166
19:27.8,1876
19:28.0,1598
19:28.2,1325
19:28.4,1039
19:28.6,759
19:28.8,490
19:29.0,236
19:29.2,184
19:29.4,184
19:29.6,184
19:29.8,184
19:30.0,184
19:30.2,184
19:30.4,184
19:30.6,184
19:30.8,184
19:31.0,184
19:31.2,184
19:31.4,184
19:31.6,184
19:31.8,184
19:32.0,184
19:32.2,184
19:32.4,184
19:32.6,184
19:32.8,184
19:33.0,184
19:33.2,184
19:33.4,184
19:33.6,184
19:33.8,184
19:34.0,184
19:34.2,184
19:34.4,184
19:34.6,184
19:34.8,401
19:35.0,695
19:35.2,1014
19:35.4,1336
19:35.6,1656
19:35.8,1967
19:36.0,2284
19:36.2,2613
19:36.4,2920
19:36.6,3223
19:36.8,3508
19:37.0,3816
19:37.2,4121
19:37.4,4418
19:37.6,4708
19:37.8,4997
19:38.0,5310
19:38.2,5612
19:38.4,5916
19:38.6,6209
19:38.8,6514
19:39.0,6825
19:39.2,7139
19:39.4,7442
19:39.6,7737
19:39.8,8047
19:40.0,8368
19:40.2,8674
19:40.4,8984
19:40.6,9291
19:40.8,9622
19:41.0,9940
19:41.2,10258
19:41.4,10560
19:41.6,10867
19:41.8,11193
19:42.0,11497
19:42.2,11795
19:42.4,12084
19:42.6,12380
19:42.8,12685
19:43.0,12710
19:43.2,12710
19:43.4,12710
19:43.6,12710
19:43.8,12710
19:44.0,12710
19:44.2,12710
19:44.4,12710
19:44.6,12710
19:44.8,12710
19:45.0,12710
19:45.2,12710
19:45.4,12710
19:45.6,12710
19:45.8,12710
19:46.0,12710
19:46.2,12710
19:46.4,12710
19:46.6,12710
19:46.8,12710
19:47.0,12710
19:47.2,12710
19:47.4,12710
19:47.6,12710
19:47.8,12710
19:48.0,12710
19:48.2,12710
19:48.4,12710
19:48.6,12710
19:48.8,12710
19:49.0,12483
19:49.2,12189
19:49.4,11886
19:49.6,11589
19:49.8,11284
19:50.0,10969
19:50.2,10668
19:50.4,10365
19:50.6,10096
19:50.8,9808
19:51.0,9514
19:51.2,9231
19:51.4,8952
19:51.6,8677
19:51.8,8388
19:52.0,8090
19:52.2,7808
19:52.4,7518
19:52.6,7247
19:52.8,6958
19:53.0,6663
19:53.2,6364
19:53.4,6089
19:53.6,5811
19:53.8,5520
19:53.9,5220
19:54.1,4935
19:54.3,4645
19:54.5,4373
19:54.7,4089
19:54.9,3793
19:55.1,3507
19:55.3,3223
19:55.5,2951
19:55.7,2660
19:55.9,2361
19:56.1,2066
19:56.3,1786
19:56.5,1522
19:56.7,1246
19:56.9,962
19:57.1,691
19:57.3,433
19:57.5,327
19:57.7,328
19:57.9,328
19:58.1,328
19:58.3,328
19:58.5,328
19:58.7,328
19:58.9,328
19:59.1,328
19:59.3,328
19:59.5,328
19:59.7,328
19:59.9,328
20:00.1,328
20:00.3,328
20:00.5,328
20:00.7,328
20:00.9,328
20:01.1,328
20:01.3,328
20:01.5,328
20:01.7,328
20:01.9,328
20:02.1,328
20:02.3,328
20:02.5,328
20:02.7,328
20:02.9,328
20:03.1,561
20:03.3,875
20:03.5,1202
20:03.7,1521
20:03.9,1829
20:04.1,2150
20:04.3,2480
20:04.5,2798
20:04.7,3096
20:04.9,3390
20:05.1,3689
20:05.3,3994
20:05.5,4292
20:05.7,4585
20:05.9,4874
20:06.1,5176
20:06.3,5485
20:06.5,5786
20:06.7,6086
20:06.9,6380
20:07.1,6694
20:07.3,7010
20:07.5,7312
20:07.7,7616
20:07.9,7912
20:08.1,8231
20:08.3,8542
20:08.5,8853
20:08.7,9163
20:08.9,9481
20:09.1,9804
20:09.3,10119
20:09.5,10428
20:09.7,10733
20:09.9,11053
20:10.1,11368
20:10.3,11670
20:10.5,11966
20:10.7,12256
20:10.9,12560
20:11.1,12851
20:11.3,12863
20:11.5,12864
20:11.7,12864
20:11.9,12864
20:12.1,12864
20:12.3,12864
20:12.5,12864
20:12.7,12864
20:12.9,12864
20:13.1,12864
20:13.3,12864
20:13.5,12864
20:13.7,12864
20:13.9,12864
20:14.1,12864
20:14.3,12864
20:14.5,12864
20:14.7,12864
20:14.9,12864
20:15.1,12864
20:15.3,12864
20:15.5,12864
20:15.7,12864
20:15.9,12864
20:16.1,12864
20:16.3,12864
20:16.5,12864
20:16.7,12864
20:16.9,12864
20:17.1,12864
20:17.3,12609
20:17.5,12301
20:17.7,11988
20:17.9,11692
20:18.1,11382
20:18.3,11060
20:18.5,10753
20:18.7,10455
20:18.9,10170
20:19.1,9884
20:19.3,9579
20:19.5,9288
20:19.7,9007
20:19.9,8726
20:20.1,8435
20:20.3,8134
20:20.5,7846
20:20.7,7556
20:20.9,7274
20:21.1,6984
20:21.3,6681
20:21.5,6387
20:21.7,6096
20:21.9,5809
20:22.1,5516
20:22.3,5210
20:22.5,4921
20:22.7,4627
20:22.9,4350
20:23.1,4060
20:23.3,3758
20:23.5,3469
20:23.7,3180
20:23.9,2903
20:24.1,2601
20:24.3,2301
20:24.5,2009
20:24.7,1721
20:24.9,1452
20:25.1,1172
20:25.3,886
20:25.5,612
20:25.7,343
20:25.9,324
20:26.1,324
20:26.3,324
20:26.5,324
20:26.7,324
20:26.9,324
20:27.1,324
20:27.3,324
20:27.5,324
20:27.7,324
20:27.9,324
20:28.1,324
20:28.3,324
20:28.5,324
20:28.7,324
20:28.9,324
20:29.1,324
20:29.3,324
20:29.5,324
20:29.7,324
20:29.9,324
20:30.1,324
20:30.3,324
20:30.5,324
20:30.7,324
20:30.9,324
20:31.1,324
20:31.3,324
20:31.5,580
20:31.7,888
20:31.9,1210
20:32.1,1521
20:32.3,1826
20:32.5,2136
20:32.7,2460
20:32.9,2778
20:33.1,3077
20:33.3,3362
20:33.5,3652
20:33.7,3954
20:33.9,4246
20:34.1,4541
20:34.3,4822
20:34.5,5114
20:34.7,5422
20:34.9,5715
20:35.1,6011
20:35.3,6301
20:35.5,6604
20:35.7,6915
20:35.9,7218
20:36.1,7508
20:36.3,7804
20:36.5,8115
20:36.7,8428
20:36.9,8731
20:37.1,9034
20:37.3,9340
20:37.5,9660
20:37.7,9975
20:37.9,10283
20:38.1,10582
20:38.3,10889
20:38.5,11208
20:38.7,11507
20:38.9,11799
20:39.1,12082
20:39.3,12374
20:39.5,12673
20:39.7,12866
20:39.9,12866
20:40.1,12866
20:40.3,12866
20:40.5,12866
20:40.7,12866
20:40.9,12866
20:41.1,12866
20:41.3,12866
20:41.5,12866
20:41.7,12866
20:41.9,12866
20:42.1,12866
20:42.3,12866
20:42.5,12866
20:42.7,12866
20:42.9,12866
20:43.1,12866
20:43.3,12866
20:43.5,12866
20:43.7,12866
20:43.9,12866
20:44.1,12866
20:44.3,12866
20:44.5,12866
20:44.7,12866
20:44.9,12866
20:45.1,12866
20:45.3,12866
20:45.5,12866
20:45.7,12588
20:45.9,12281
20:46.1,11970
20:46.3,11671
20:46.5,11360
20:46.7,11041
20:46.9,10735
20:47.1,10437
20:47.3,10157
20:47.5,9865
20:47.7,9560
20:47.9,9280
20:48.1,8993
20:48.3,8713
20:48.5,8423
20:48.7,8118
20:48.9,7832
20:49.1,7539
20:49.3,7261
20:49.5,6965
20:49.7,6666
20:49.9,6376
20:50.1,6083
20:50.3,5798
20:50.5,5500
20:50.7,5199
20:50.9,4908
20:51.1,4619
20:51.3,4340
20:51.5,4045
20:51.7,3746
20:51.9,3454
20:52.1,3172
20:52.3,2892
20:52.5,2592
20:52.7,2289
20:52.9,1997
20:53.1,1712
20:53.3,1446
20:53.5,1162
20:53.7,874
20:53.9,605
20:54.1,337
20:54.3,268
20:54.5,268
20:54.7,268
20:54.9,268
20:55.1,268
20:55.3,268
20:55.5,268
20:55.7,268
20:55.9,268
20:56.1,268
20:56.3,268
20:56.5,268
20:56.7,268
20:56.9,268
20:57.1,268
20:57.3,268
20:57.5,268
20:57.7,268
20:57.9,268
20:58.1,268
20:58.3,268
20:58.5,268
20:58.7,268
20:58.9,268
20:59.1,268
20:59.3,268
20:59.5,268
20:59.7,268
20:59.9,547
21:00.1,853
21:00.3,1180
21:00.5,1494
21:00.7,1808
21:00.9,2123
21:01.1,2455
21:01.3,2767
21:01.5,3076
21:01.7,3366
21:01.9,3661
21:02.1,3972
21:02.3,4266
21:02.5,4560
21:02.7,4849
21:02.9,5149
21:03.1,5461
21:03.3,5758
21:03.5,6058
21:03.7,6354
21:03.9,6663
21:04.1,6976
21:04.3,7282
21:04.5,7585
21:04.7,7882
21:04.9,8202
21:05.1,8514
21:05.3,8820
21:05.5,9127
21:05.7,9440
21:05.9,9768
21:06.1,10087
21:06.3,10398
21:06.5,10695
21:06.7,11014
21:06.9,11333
21:07.1,11636
21:07.3,11926
21:07.5,12217
21:07.7,12520
21:07.9,12723
21:08.1,12724
21:08.3,12724
21:08.5,12724
21:08.7,12724
21:08.9,12724
21:09.1,12724
21:09.3,12724
21:09.5,12724
21:09.7,12724
21:09.9,12724
21:10.1,12724
21:10.3,12724
21:10.5,12724
21:10.7,12724
21:10.9,12724
21:11.1,12724
21:11.3,12724
21:11.5,12724
21:11.7,12724
21:11.9,12724
21:12.1,12724
21:12.3,12724
21:12.5,12724
21:12.7,12724
21:12.9,12724
21:13.1,12724
21:13.3,12724
21:13.5,12724
21:13.6,12724
21:13.8,12724
21:14.0,12436
21:14.2,12122
21:14.4,11827
21:14.6,11524
21:14.8,11204
21:15.0,10886
21:15.2,10579
21:15.4,10284
21:15.6,10004
21:15.8,9706
21:16.0,9410
21:16.2,9120
21:16.4,8837
21:16.6,8555
21:16.8,8260
21:17.0,7957
21:17.2,7675
21:17.4,7389
21:17.6,7104
21:17.8,6803
21:18.0,6504
21:18.2,6212
21:18.4,5924
21:18.6,5637
21:18.8,5327
21:19.0,5029
21:19.2,4745
21:19.4,4459
21:19.6,4177
21:19.8,3877
21:20.0,3575
21:20.2,3286
21:20.4,3009
21:20.6,2722
21:20.8,2416
21:21.0,2118
21:21.2,1822
21:21.4,1550
21:21.6,1271
21:21.8,990
21:22.0,705
21:22.2,435
21:22.4,189
21:22.6,196
21:22.8,196
21:23.0,196
21:23.2,196
21:23.4,196
21:23.6,196
21:23.8,196
21:24.0,196
21:24.2,196
21:24.4,196
21:24.6,196
21:24.8,196
21:25.0,196
21:25.2,196
21:25.4,196
21:25.6,196
21:25.8,196
21:26.0,196
21:26.2,196
21:26.4,196
21:26.6,196
21:26.8,196
21:27.0,196
21:27.2,196
21:27.4,196
21:27.6,196
21:27.8,196
21:28.0,196
21:28.2,489
21:28.4,789
21:28.6,1120
21:28.8,1436
21:29.0,1746
21:29.2,2059
21:29.4,2382
21:29.6,2709
21:29.8,3015
21:30.0,3308
21:30.2,3597
21:30.4,3905
21:30.6,4205
21:30.8,4504
21:31.0,4791
21:31.2,5088
21:31.4,5393
21:31.6,5693
21:31.8,5995
21:32.0,6283
21:32.2,6584
21:32.4,6900
21:32.6,7203
21:32.8,7504
21:33.0,7804
21:33.2,8118
21:33.4,8430
21:33.6,8737
21:33.8,9040
21:34.0,9352
21:34.2,9678
21:34.4,10000
21:34.6,10312
21:34.8,10609
21:35.0,10923
21:35.2,11244
21:35.4,11550
21:35.6,11849
21:35.8,12133
21:36.0,12433
21:36.2,12736
21:36.4,12786
21:36.6,12786
21:36.8,12786
21:37.0,12786
21:37.2,12786
21:37.4,12786
21:37.6,12786
21:37.8,12786
21:38.0,12786
21:38.2,12786
21:38.4,12786
21:38.6,12786
21:38.8,12786
21:39.0,12786
21:39.2,12786
21:39.4,12786
21:39.6,12786
21:39.8,12786
21:40.0,12786
21:40.2,12786
21:40.4,12786
21:40.6,12786
21:40.8,12786
21:41.0,12786
21:41.2,12786
21:41.4,12786
21:41.6,12786
21:41.8,12786
21:42.0,12786
21:42.2,12783
21:42.4,12472
21:42.6,12169
21:42.8,11857
21:43.0,11561
21:43.2,11242
21:43.4,10920
21:43.6,10618
21:43.8,10320
21:44.0,10033
21:44.2,9743
21:44.4,9448
21:44.6,9159
21:44.8,8872
21:45.0,8583
21:45.2,8294
21:45.4,7996
21:45.6,7708
21:45.8,7411
21:46.0,7133
21:46.2,6836
21:46.4,6529
21:46.6,6241
21:46.8,5950
21:47.0,5668
21:47.2,5363
21:47.4,5064
21:47.6,4773
21:47.8,4490
21:48.0,4206
21:48.2,3901
21:48.4,3607
21:48.6,3316
21:48.8,3039
21:49.0,2752
21:49.2,2448
21:49.4,2147
21:49.6,1856
21:49.8,1580
21:50.0,1308
21:50.2,1020
21:50.4,736
21:50.6,468
21:50.8,216
21:51.0,230
21:51.2,230
21:51.4,230
21:51.6,230
21:51.8,230
21:52.0,230
21:52.2,230
21:52.4,230
21:52.6,230
21:52.8,230
21:53.0,230
21:53.2,230
21:53.4,230
21:53.6,230
21:53.8,230
21:54.0,230
21:54.2,230
21:54.4,230
21:54.6,230
21:54.8,230
21:55.0,230
21:55.2,230
21:55.4,230
21:55.6,230
21:55.8,230
21:56.0,230
21:56.2,230
21:56.4,228
21:56.6,544
21:56.8,853
21:57.0,1181
21:57.2,1492
21:57.4,1813
21:57.6,2120
21:57.8,2454
21:58.0,2769
21:58.2,3073
21:58.4,3363
21:58.6,3660
21:58.8,3972
21:59.0,4266
21:59.2,4565
21:59.4,4855
21:59.6,5152
21:59.8,5463
22:00.0,5765
22:00.2,6061
22:00.4,6351
22:00.6,6663
22:00.8,6970
22:01.0,7272
22:01.2,7574
22:01.4,7873
22:01.6,8191
22:01.8,8501
22:02.0,8806
22:02.2,9112
22:02.4,9421
22:02.6,9750
22:02.8,10070
22:03.0,10375
22:03.2,10679
22:03.4,10997
22:03.6,11316
22:03.8,11624
22:04.0,11917
22:04.2,12199
22:04.4,12509
22:04.6,12804
22:04.8,12820
22:05.0,12820
22:05.2,12820
22:05.4,12820
22:05.6,12820
22:05.8,12820
22:06.0,12820
22:06.2,12820
22:06.4,12820
22:06.6,12820
22:06.8,12820
22:07.0,12820
22:07.2,12820
22:07.4,12820
22:07.6,12820
22:07.8,12820
22:08.0,12820
22:08.2,12820
22:08.4,12820
22:08.6,12820
22:08.8,12820
22:09.0,12820
22:09.2,12820
22:09.4,12820
22:09.6,12820
22:09.8,12820
22:10.0,12820
22:10.2,12820
22:10.4,12820
22:10.6,12811
22:10.8,12483
22:11.0,12177
22:11.2,11875
22:11.4,11571
22:11.6,11257
22:11.8,10938
22:12.0,10635
22:12.2,10334
22:12.4,10054
22:12.6,9757
22:12.8,9460
22:13.0,9176
22:13.2,8889
22:13.4,8601
22:13.6,8310
22:13.8,8012
22:14.0,7722
22:14.2,7432
22:14.4,7142
22:14.6,6850
22:14.8,6549
22:15.0,6257
22:15.2,5965
22:15.4,5677
22:15.6,5382
22:15.8,5082
22:16.0,4791
22:16.2,4503
22:16.4,4226
22:16.6,3927
22:16.8,3624
22:17.0,3338
22:17.2,3058
22:17.4,2770
22:17.6,2465
22:17.8,2165
22:18.0,1878
22:18.2,1600
22:18.4,1322
22:18.6,1036
22:18.8,758
22:19.0,483
22:19.2,258
22:19.4,264
22:19.6,264
22:19.8,264
22:20.0,264
22:20.2,264
22:20.4,264
22:20.6,264
22:20.8,264
22:21.0,264
22:21.2,264
22:21.4,264
22:21.6,264
22:21.8,264
22:22.0,264
22:22.2,264
22:22.4,264
22:22.6,264
22:22.8,264
22:23.0,264
22:23.2,264
22:23.4,264
22:23.6,264
22:23.8,264
22:24.0,264
22:24.2,264
22:24.4,264
22:24.6,264
22:24.8,285
22:25.0,608
22:25.2,918
22:25.4,1246
22:25.6,1563
22:25.8,1875
22:26.0,2191
22:26.2,2515
22:26.4,2836
22:26.6,3133
22:26.8,3424
22:27.0,3725
22:27.2,4035
22:27.4,4331
22:27.6,4622
22:27.8,4913
22:28.0,5218
22:28.2,5530
22:28.4,5825
22:28.6,6122
22:28.8,6417
22:29.0,6728
22:29.2,7039
22:29.4,7345
22:29.6,7637
22:29.8,7942
