Date,Position [Encoder Input Ch:0 -> ENC1001 -> HUB0002 Port:0 S/N:750804]
25:58.3,7854
25:58.5,7459
25:58.7,7074
25:58.9,6699
25:59.1,6302
25:59.3,5923
25:59.5,5541
25:59.7,5157
25:59.9,4759
26:00.1,4370
26:00.3,4003
26:00.5,3612
26:00.7,3224
26:00.9,2848
26:01.1,2470
26:01.3,2082
26:01.5,1685
26:01.7,1310
26:01.9,952
26:02.1,574
26:02.3,205
26:02.5,48
26:02.7,48
26:02.9,48
26:03.1,48
26:03.3,48
26:03.5,48
26:03.7,48
26:03.9,48
26:04.1,48
26:04.3,48
26:04.5,48
26:04.7,48
26:04.9,48
26:05.1,48
26:05.3,48
26:05.5,48
26:05.7,48
26:05.9,48
26:06.1,48
26:06.3,48
26:06.5,198
26:06.7,601
26:06.9,1003
26:07.1,1405
26:07.3,1805
26:07.5,2227
26:07.7,2628
26:07.9,3000
26:08.1,3382
26:08.3,3772
26:08.5,4152
26:08.7,4520
26:08.9,4911
26:09.1,5298
26:09.3,5680
26:09.5,6056
26:09.7,6456
26:09.9,6853
26:10.1,7232
26:10.3,7620
26:10.5,8020
26:10.7,8412
26:10.9,8798
26:11.1,9204
26:11.3,9610
26:11.5,9916
26:11.7,9916
26:11.9,9916
26:12.1,9916
26:12.3,9916
26:12.5,9916
26:12.7,9916
26:12.9,9916
26:13.1,9916
26:13.3,9916
26:13.5,9916
26:13.7,9916
26:13.9,9916
26:14.1,9916
26:14.3,9916
26:14.5,9916
26:14.7,9916
26:14.9,9916
26:15.1,9916
26:15.3,9916
26:15.5,9916
26:15.7,9693
26:15.9,9279
26:16.1,8871
26:16.3,8469
26:16.5,8082
26:16.7,7674
26:16.9,7297
26:17.1,6932
26:17.3,6556
26:17.5,6161
26:17.7,5783
26:17.9,5405
26:18.1,5012
26:18.3,4623
26:18.5,4242
26:18.7,3868
26:18.9,3482
26:19.1,3092
26:19.3,2720
26:19.5,2344
26:19.7,1949
26:19.9,1569
26:20.1,1204
26:20.3,845
26:20.5,469
26:20.7,120
26:20.9,37
26:21.1,37
26:21.3,37
26:21.5,37
26:21.7,37
26:21.9,37
26:22.1,37
26:22.3,37
26:22.5,37
26:22.7,37
26:22.9,37
26:23.1,37
26:23.3,37
26:23.5,37
26:23.7,37
26:23.9,37
26:24.1,37
26:24.3,37
26:24.5,37
26:24.7,37
26:24.9,339
26:25.1,744
26:25.3,1152
26:25.5,1548
26:25.7,1960
26:25.9,2369
26:26.1,2760
26:26.3,3130
26:26.5,3522
26:26.7,3903
26:26.9,4276
26:27.1,4655
26:27.3,5048
26:27.5,5434
26:27.7,5814
26:27.9,6196
26:28.1,6599
26:28.3,6988
26:28.5,7367
26:28.7,7764
26:28.9,8159
26:29.1,8553
26:29.3,8944
26:29.5,9358
26:29.7,9758
26:29.9,9916
26:30.1,9916
26:30.3,9916
26:30.5,9916
26:30.7,9916
26:30.9,9916
26:31.1,9916
26:31.3,9916
26:31.5,9916
26:31.7,9916
26:31.9,9916
26:32.1,9916
26:32.3,9916
26:32.5,9916
26:32.7,9916
26:32.9,9916
26:33.1,9916
26:33.3,9916
26:33.5,9916
26:33.7,9916
26:33.9,9916
26:34.1,9532
26:34.3,9114
26:34.5,8701
26:34.7,8310
26:34.9,7902
26:35.1,7499
26:35.3,7116
26:35.5,6737
26:35.7,6346
26:35.9,5960
26:36.1,5583
26:36.3,5202
26:36.5,4804
26:36.7,4421
26:36.9,4049
26:37.1,3666
26:37.3,3274
26:37.5,2892
26:37.7,2525
26:37.9,2134
26:38.1,1735
26:38.3,1358
26:38.5,995
26:38.7,622
26:38.9,258
26:39.1,33
26:39.3,34
26:39.5,34
26:39.7,34
26:39.9,34
26:40.1,34
26:40.3,34
26:40.5,34
26:40.7,34
26:40.9,34
26:41.1,34
26:41.3,34
26:41.5,34
26:41.7,34
26:41.9,34
26:42.1,34
26:42.3,34
26:42.5,34
26:42.7,34
26:42.9,34
26:43.1,86
26:43.3,495
26:43.5,905
26:43.7,1302
26:43.9,1700
26:44.1,2122
26:44.3,2523
26:44.5,2906
26:44.7,3280
26:44.9,3675
26:45.1,4052
26:45.3,4422
26:45.5,4805
26:45.7,5196
26:45.9,5582
26:46.1,5956
26:46.3,6352
26:46.5,6746
26:46.7,7133
26:46.9,7516
26:47.1,7919
26:47.3,8310
26:47.5,8704
26:47.7,9108
26:47.9,9512
26:48.1,9904
26:48.3,9910
26:48.5,9910
26:48.7,9910
26:48.9,9910
26:49.1,9910
26:49.3,9910
26:49.5,9910
26:49.7,9910
26:49.9,9910
26:50.1,9910
26:50.3,9910
26:50.5,9910
26:50.7,9910
26:50.9,9910
26:51.1,9910
26:51.3,9910
26:51.5,9910
26:51.7,9910
26:51.9,9910
26:52.1,9910
26:52.3,9784
26:52.5,9370
26:52.7,8953
26:52.9,8546
26:53.1,8142
26:53.3,7731
26:53.5,7342
26:53.7,6964
26:53.9,6585
26:54.1,6183
26:54.3,5805
26:54.5,5429
26:54.7,5029
26:54.9,4641
26:55.1,4260
26:55.3,3881
26:55.5,3498
26:55.7,3111
26:55.9,2728
26:56.1,2351
26:56.3,1959
26:56.5,1570
26:56.7,1202
26:56.9,840
26:57.1,467
26:57.3,110
26:57.5,-6
26:57.7,-6
26:57.9,-6
26:58.1,-6
26:58.3,-6
26:58.5,-6
26:58.7,-6
26:58.9,-6
26:59.1,-6
26:59.3,-6
26:59.5,-6
26:59.7,-6
26:59.9,-6
27:00.1,-6
27:00.3,-6
27:00.5,-6
27:00.7,-6
27:00.9,-6
27:01.1,-6
27:01.3,-6
27:01.5,58
27:01.7,467
27:01.9,868
27:02.1,1272
27:02.3,1666
27:02.5,2087
27:02.7,2488
27:02.9,2875
27:03.1,3248
27:03.3,3644
27:03.5,4023
27:03.7,4398
27:03.9,4772
27:04.1,5166
27:04.3,5550
27:04.5,5932
27:04.7,6322
27:04.9,6719
27:05.1,7106
27:05.3,7488
27:05.5,7889
27:05.7,8281
27:05.9,8674
27:06.1,9071
27:06.3,9485
27:06.5,9877
27:06.7,9882
27:06.9,9882
27:07.1,9882
27:07.3,9882
27:07.5,9882
27:07.7,9882
27:07.9,9882
27:08.1,9882
27:08.3,9882
27:08.5,9882
27:08.7,9882
27:08.9,9882
27:09.1,9882
27:09.3,9882
27:09.5,9882
27:09.7,9882
27:09.9,9882
27:10.1,9882
27:10.3,9882
27:10.5,9882
27:10.7,9754
27:10.9,9336
27:11.1,8923
27:11.3,8514
27:11.5,8115
27:11.7,7706
27:11.9,7317
27:12.1,6943
27:12.3,6567
27:12.5,6173
27:12.7,5790
27:12.9,5418
27:13.1,5024
27:13.3,4633
27:13.5,4258
27:13.7,3883
27:13.9,3502
27:14.1,3110
27:14.3,2737
27:14.5,2366
27:14.7,1965
27:14.9,1584
27:15.1,1216
27:15.3,859
27:15.5,483
27:15.7,130
27:15.9,48
27:16.1,48
27:16.3,48
27:16.5,48
27:16.7,48
27:16.9,48
27:17.1,48
27:17.3,48
27:17.5,48
27:17.6,48
27:17.8,48
27:18.0,48
27:18.2,48
27:18.4,48
27:18.6,48
27:18.8,48
27:19.0,48
27:19.2,48
27:19.4,48
27:19.6,48
27:19.8,257
27:20.0,651
27:20.2,1048
27:20.4,1436
27:20.6,1832
27:20.8,2243
27:21.0,2637
27:21.2,3002
27:21.4,3382
27:21.6,3764
27:21.8,4140
27:22.0,4501
27:22.2,4886
27:22.4,5266
27:22.6,5642
27:22.8,6016
27:23.0,6407
27:23.2,6801
27:23.4,7179
27:23.6,7548
27:23.8,7943
27:24.0,8330
27:24.2,8719
27:24.4,9108
27:24.6,9508
27:24.8,9758
27:25.0,9759
27:25.2,9759
27:25.4,9759
27:25.6,9759
27:25.8,9759
27:26.0,9759
27:26.2,9759
27:26.4,9759
27:26.6,9759
27:26.8,9759
27:27.0,9759
27:27.2,9759
27:27.4,9759
27:27.6,9759
27:27.8,9759
27:28.0,9759
27:28.2,9759
27:28.4,9759
27:28.6,9759
27:28.8,9759
27:29.0,9467
27:29.2,9050
27:29.4,8640
27:29.6,8244
27:29.8,7830
27:30.0,7436
27:30.2,7053
27:30.4,6672
27:30.6,6283
27:30.8,5898
27:31.0,5519
27:31.2,5132
27:31.4,4737
27:31.6,4350
27:31.8,3985
27:32.0,3599
27:32.2,3209
27:32.4,2828
27:32.6,2449
27:32.8,2062
27:33.0,1672
27:33.2,1291
27:33.4,932
27:33.6,560
27:33.8,202
27:34.0,-119
27:34.2,-104
27:34.4,-104
27:34.6,-104
27:34.8,-104
27:35.0,-104
27:35.2,-104
27:35.4,-104
27:35.6,-104
27:35.8,-104
27:36.0,-104
27:36.2,-104
27:36.4,-104
27:36.6,-104
27:36.8,-104
27:37.0,-104
27:37.2,-104
27:37.4,-104
27:37.6,-104
27:37.8,-104
27:38.0,-104
27:38.2,254
27:38.4,650
27:38.6,1056
27:38.8,1456
27:39.0,1855
27:39.2,2276
27:39.4,2665
27:39.6,3036
27:39.8,3420
27:40.0,3809
27:40.2,4185
27:40.4,4554
27:40.6,4946
27:40.8,5333
27:41.0,5714
27:41.2,6096
27:41.4,6496
27:41.6,6886
27:41.8,7268
27:42.0,7656
27:42.2,8061
27:42.4,8452
27:42.6,8842
27:42.8,9250
27:43.0,9651
27:43.2,9757
27:43.4,9757
27:43.6,9757
27:43.8,9757
27:44.0,9757
27:44.2,9757
27:44.4,9757
27:44.6,9757
27:44.8,9757
27:45.0,9757
27:45.2,9757
27:45.4,9757
27:45.6,9757
27:45.8,9757
27:46.0,9757
27:46.2,9757
27:46.4,9757
27:46.6,9757
27:46.8,9757
27:47.0,9757
27:47.2,9757
27:47.4,9466
27:47.6,9053
27:47.8,8644
27:48.0,8243
27:48.2,7836
27:48.4,7433
27:48.6,7055
27:48.8,6679
27:49.0,6287
27:49.2,5904
27:49.4,5524
27:49.6,5138
27:49.8,4740
27:50.0,4352
27:50.2,3989
27:50.4,3601
27:50.6,3211
27:50.8,2832
27:51.0,2451
27:51.2,2062
27:51.4,1671
27:51.6,1293
27:51.8,935
27:52.0,558
27:52.2,193
27:52.4,-102
27:52.6,-100
27:52.8,-100
27:53.0,-100
27:53.2,-100
27:53.4,-100
27:53.6,-100
27:53.8,-100
27:54.0,-100
27:54.2,-100
27:54.4,-100
27:54.6,-100
27:54.8,-100
27:55.0,-100
27:55.2,-100
27:55.4,-100
27:55.6,-100
27:55.8,-100
27:56.0,-100
27:56.2,-100
27:56.4,-100
27:56.6,260
27:56.8,665
27:57.0,1068
27:57.2,1467
27:57.4,1877
27:57.6,2288
27:57.8,2680
27:58.0,3052
27:58.2,3435
27:58.4,3821
27:58.6,4197
27:58.8,4566
27:59.0,4959
27:59.2,5350
27:59.4,5731
27:59.6,6108
27:59.8,6510
28:00.0,6901
28:00.2,7278
28:00.4,7670
28:00.6,8066
28:00.8,8458
28:01.0,8846
28:01.2,9251
28:01.4,9655
28:01.6,9762
28:01.8,9762
28:02.0,9762
28:02.2,9762
28:02.4,9762
28:02.6,9762
28:02.8,9762
28:03.0,9762
28:03.2,9762
28:03.4,9762
28:03.6,9762
28:03.8,9762
28:04.0,9762
28:04.2,9762
28:04.4,9762
28:04.6,9762
28:04.8,9762
28:05.0,9762
28:05.2,9762
28:05.4,9762
28:05.6,9736
28:05.8,9318
28:06.0,8916
28:06.2,8514
28:06.4,8120
28:06.6,7714
28:06.8,7332
28:07.0,6962
28:07.2,6592
28:07.4,6200
28:07.6,5830
28:07.8,5460
28:08.0,5076
28:08.2,4688
28:08.4,4315
28:08.6,3951
28:08.8,3568
28:09.0,3186
28:09.2,2812
28:09.4,2439
28:09.6,2057
28:09.8,1676
28:10.0,1301
28:10.2,947
28:10.4,575
28:10.6,211
28:10.8,-120
28:11.0,-120
28:11.2,-120
28:11.4,-120
28:11.6,-120
28:11.8,-120
28:12.0,-120
28:12.2,-120
28:12.4,-120
28:12.6,-120
28:12.8,-120
28:13.0,-120
28:13.2,-120
28:13.4,-120
28:13.6,-120
28:13.8,-120
28:14.0,-120
28:14.2,-120
28:14.4,-120
28:14.6,-120
28:14.8,-24
28:15.0,374
28:15.2,771
28:15.4,1161
28:15.6,1554
28:15.8,1950
28:16.0,2347
28:16.2,2731
28:16.4,3092
28:16.6,3474
28:16.8,3857
28:17.0,4223
28:17.2,4588
28:17.4,4973
28:17.6,5356
28:17.8,5731
28:18.0,6099
28:18.2,6494
28:18.4,6878
28:18.6,7251
28:18.8,7628
28:19.0,8023
28:19.2,8408
28:19.4,8789
28:19.6,9183
28:19.8,9577
28:20.0,9789
28:20.2,9790
28:20.4,9790
28:20.6,9790
28:20.8,9790
28:21.0,9790
28:21.2,9790
28:21.4,9790
28:21.6,9790
28:21.8,9790
28:22.0,9790
28:22.2,9790
28:22.4,9790
28:22.6,9790
28:22.8,9790
28:23.0,9790
28:23.2,9790
28:23.4,9790
28:23.6,9790
28:23.8,9790
28:24.0,9602
28:24.2,9186
28:24.4,8783
28:24.6,8379
28:24.8,7973
28:25.0,7565
28:25.2,7178
28:25.4,6807
28:25.6,6416
28:25.8,6032
28:26.0,5650
28:26.2,5272
28:26.4,4872
28:26.6,4484
28:26.8,4108
28:27.0,3727
28:27.2,3334
28:27.4,2948
28:27.6,2580
28:27.8,2188
28:28.0,1790
28:28.2,1412
28:28.4,1051
28:28.6,675
28:28.8,307
28:29.0,-46
28:29.2,-87
28:29.4,-87
28:29.6,-87
28:29.8,-87
28:30.0,-87
28:30.2,-87
28:30.4,-87
28:30.6,-87
28:30.8,-87
28:31.0,-87
28:31.2,-87
28:31.4,-87
28:31.6,-87
28:31.8,-87
28:32.0,-87
28:32.1,-87
28:32.3,-87
28:32.5,-87
28:32.7,-87
28:32.9,-87
28:33.1,170
28:33.3,571
28:33.5,976
28:33.7,1375
28:33.9,1775
28:34.1,2197
28:34.3,2591
28:34.5,2970
28:34.7,3346
28:34.9,3738
28:35.1,4117
28:35.3,4489
28:35.5,4870
28:35.7,5261
28:35.9,5642
28:36.1,6021
28:36.3,6420
28:36.5,6816
28:36.7,7198
28:36.9,7582
28:37.1,7981
28:37.3,8377
28:37.5,8765
28:37.7,9167
28:37.9,9573
28:38.1,9775
28:38.3,9775
28:38.5,9775
28:38.7,9775
28:38.9,9775
28:39.1,9775
28:39.3,9775
28:39.5,9775
28:39.7,9775
28:39.9,9775
28:40.1,9775
28:40.3,9775
28:40.5,9775
28:40.7,9775
28:40.9,9775
28:41.1,9775
28:41.3,9775
28:41.5,9775
28:41.7,9775
28:41.9,9775
28:42.1,9775
28:42.3,9429
28:42.5,9014
28:42.7,8608
28:42.9,8201
28:43.1,7793
28:43.3,7390
28:43.5,7013
28:43.7,6640
28:43.9,6243
28:44.1,5858
28:44.3,5482
28:44.5,5090
28:44.7,4688
28:44.9,4312
28:45.1,3943
28:45.3,3551
28:45.5,3159
28:45.7,2784
28:45.9,2407
28:46.1,2008
28:46.3,1618
28:46.5,1249
28:46.7,885
28:46.9,508
28:47.1,145
28:47.3,-104
28:47.5,-104
28:47.7,-104
28:47.9,-104
28:48.1,-104
28:48.3,-104
28:48.5,-104
28:48.7,-104
28:48.9,-104
28:49.1,-104
28:49.3,-104
28:49.5,-104
28:49.7,-104
28:49.9,-104
28:50.1,-104
28:50.3,-104
28:50.5,-104
28:50.7,-104
28:50.9,-104
28:51.1,-104
28:51.3,-95
28:51.5,313
28:51.7,713
28:51.9,1118
28:52.1,1517
28:52.3,1924
28:52.5,2339
28:52.7,2728
28:52.9,3095
28:53.1,3482
28:53.3,3865
28:53.5,4243
28:53.7,4613
28:53.9,5006
28:54.1,5394
28:54.3,5777
28:54.5,6165
28:54.7,6559
28:54.9,6948
28:55.1,7328
28:55.3,7718
28:55.5,8116
28:55.7,8509
28:55.9,8897
28:56.1,9310
28:56.3,9709
28:56.5,9846
28:56.7,9847
28:56.9,9847
28:57.1,9847
28:57.3,9847
28:57.5,9847
28:57.7,9847
28:57.9,9847
28:58.1,9847
28:58.3,9847
28:58.5,9847
28:58.7,9847
28:58.9,9847
28:59.1,9847
28:59.3,9847
28:59.5,9847
28:59.7,9847
28:59.9,9847
29:00.1,9847
29:00.3,9847
29:00.5,9770
29:00.7,9352
29:00.9,8938
29:01.1,8536
29:01.3,8132
29:01.5,7717
29:01.7,7335
29:01.9,6957
29:02.1,6578
29:02.3,6186
29:02.5,5806
29:02.7,5432
29:02.9,5037
29:03.1,4647
29:03.3,4268
29:03.5,3889
29:03.7,3502
29:03.9,3123
29:04.1,2740
29:04.3,2363
29:04.5,1970
29:04.7,1587
29:04.9,1220
29:05.1,859
29:05.3,484
29:05.5,124
29:05.7,-88
29:05.9,-76
29:06.1,-76
29:06.3,-76
29:06.5,-76
29:06.7,-76
29:06.9,-76
29:07.1,-76
29:07.3,-76
29:07.5,-76
29:07.7,-76
29:07.9,-76
29:08.1,-76
29:08.3,-76
29:08.5,-76
29:08.7,-76
29:08.9,-76
29:09.1,-76
29:09.3,-76
29:09.5,-76
29:09.7,82
29:09.9,488
29:10.1,893
29:10.3,1295
29:10.5,1689
29:10.7,2106
29:10.9,2506
29:11.1,2887
29:11.3,3259
29:11.5,3651
29:11.7,4033
29:11.9,4408
29:12.1,4784
29:12.3,5175
29:12.5,5560
29:12.7,5934
29:12.9,6330
29:13.1,6723
29:13.3,7112
29:13.5,7492
29:13.7,7896
29:13.9,8284
29:14.1,8680
29:14.3,9075
29:14.5,9488
29:14.7,9782
29:14.9,9782
29:15.1,9782
29:15.3,9782
29:15.5,9782
29:15.7,9782
29:15.9,9782
29:16.1,9782
29:16.3,9782
29:16.5,9782
29:16.7,9782
29:16.9,9782
29:17.1,9782
29:17.3,9782
29:17.5,9782
29:17.7,9782
29:17.9,9782
29:18.1,9782
29:18.3,9782
29:18.5,9782
29:18.7,9782
29:18.9,9533
29:19.1,9121
29:19.3,8705
29:19.5,8313
29:19.7,7904
29:19.9,7499
29:20.1,7117
29:20.3,6740
29:20.5,6345
29:20.7,5962
29:20.9,5579
29:21.1,5198
29:21.3,4798
29:21.5,4404
29:21.7,4037
29:21.9,3649
29:22.1,3257
29:22.3,2878
29:22.5,2507
29:22.7,2110
29:22.9,1716
29:23.1,1334
29:23.3,977
29:23.5,605
29:23.7,230
29:23.9,-97
29:24.1,-98
29:24.3,-98
29:24.5,-98
29:24.7,-98
29:24.9,-98
29:25.1,-98
29:25.3,-98
29:25.5,-98
29:25.7,-98
29:25.9,-98
29:26.1,-98
29:26.3,-98
29:26.5,-98
29:26.7,-98
29:26.9,-98
29:27.1,-98
29:27.3,-98
29:27.5,-98
29:27.7,-98
29:27.9,-98
29:28.1,222
29:28.3,625
29:28.5,1036
29:28.7,1434
29:28.9,1834
29:29.1,2258
29:29.3,2647
29:29.5,3020
29:29.7,3407
29:29.9,3795
29:30.1,4172
29:30.3,4538
29:30.5,4929
29:30.7,5321
29:30.9,5702
29:31.1,6078
29:31.3,6479
29:31.5,6870
29:31.7,7256
29:31.9,7641
29:32.1,8040
29:32.3,8434
29:32.5,8823
29:32.7,9234
29:32.9,9632
29:33.1,9854
29:33.3,9855
29:33.5,9855
29:33.7,9855
29:33.9,9855
29:34.1,9855
29:34.3,9855
29:34.5,9855
29:34.7,9855
29:34.9,9855
29:35.1,9855
29:35.3,9855
29:35.5,9855
29:35.7,9855
29:35.9,9855
29:36.1,9855
29:36.3,9855
29:36.5,9855
29:36.7,9855
29:36.9,9855
29:37.1,9856
29:37.3,9458
29:37.5,9039
29:37.7,8636
29:37.9,8235
29:38.1,7823
29:38.3,7426
29:38.5,7039
29:38.7,6665
29:38.9,6272
29:39.1,5884
29:39.3,5506
29:39.5,5120
29:39.7,4724
29:39.9,4339
29:40.1,3974
29:40.3,3580
29:40.5,3189
29:40.7,2812
29:40.9,2434
29:41.1,2041
29:41.3,1651
29:41.5,1272
29:41.7,912
29:41.9,539
29:42.1,182
29:42.3,-92
29:42.5,-92
29:42.7,-92
29:42.9,-92
29:43.1,-92
29:43.3,-92
29:43.5,-92
29:43.7,-92
29:43.9,-92
29:44.1,-92
29:44.3,-92
29:44.5,-92
29:44.7,-92
29:44.9,-92
29:45.1,-92
29:45.3,-92
29:45.5,-92
29:45.7,-92
29:45.9,-92
29:46.1,-92
29:46.3,-23
29:46.5,387
29:46.7,793
29:46.9,1194
29:47.1,1591
29:47.3,2004
29:47.5,2411
29:47.7,2797
29:47.9,3168
29:48.1,3561
29:48.3,3944
29:48.5,4320
29:48.7,4691
29:48.9,5086
29:49.1,5472
29:49.3,5850
29:49.5,6238
29:49.7,6637
29:49.9,7024
29:50.1,7402
29:50.3,7804
29:50.5,8202
29:50.7,8586
29:50.9,8984
29:51.1,9398
29:51.2,9783
29:51.4,9786
29:51.6,9786
29:51.8,9786
29:52.0,9786
29:52.2,9786
29:52.4,9786
29:52.6,9786
29:52.8,9786
29:53.0,9786
29:53.2,9786
29:53.4,9786
29:53.6,9786
29:53.8,9786
29:54.0,9786
29:54.2,9786
29:54.4,9786
29:54.6,9786
29:54.8,9786
29:55.0,9786
29:55.2,9786
29:55.4,9634
29:55.6,9218
29:55.8,8814
29:56.0,8418
29:56.2,8024
29:56.4,7614
29:56.6,7235
29:56.8,6865
29:57.0,6474
29:57.2,6088
29:57.4,5709
29:57.6,5325
29:57.8,4938
29:58.0,4541
29:58.2,4169
29:58.4,3794
29:58.6,3409
29:58.8,3025
29:59.0,2653
29:59.2,2272
29:59.4,1874
29:59.6,1489
29:59.8,1133
30:00.0,764
30:00.2,391
30:00.4,36
30:00.6,-44
30:00.8,-44
30:01.0,-44
30:01.2,-44
30:01.4,-44
30:01.6,-44
30:01.8,-44
30:02.0,-44
30:02.2,-44
30:02.4,-44
30:02.6,-44
30:02.8,-44
30:03.0,-44
30:03.2,-44
30:03.4,-44
30:03.6,-44
30:03.8,-44
30:04.0,-44
30:04.2,-44
30:04.4,-44
30:04.6,181
30:04.8,589
30:05.0,995
30:05.2,1393
30:05.4,1800
30:05.6,2210
30:05.8,2611
30:06.0,2983
30:06.2,3365
30:06.4,3752
30:06.6,4130
30:06.8,4502
30:07.0,4886
30:07.2,5274
30:07.4,5655
30:07.6,6031
30:07.8,6432
30:08.0,6819
30:08.2,7203
30:08.4,7586
30:08.6,7989
30:08.8,8382
30:09.0,8770
30:09.2,9176
30:09.4,9582
30:09.6,9819
30:09.8,9819
30:10.0,9819
30:10.2,9819
30:10.4,9819
30:10.6,9819
30:10.8,9819
30:11.0,9819
30:11.2,9819
30:11.4,9819
30:11.6,9819
30:11.8,9819
30:12.0,9819
30:12.2,9819
30:12.4,9819
30:12.6,9819
30:12.8,9819
30:13.0,9819
30:13.2,9819
30:13.4,9819
30:13.6,9819
30:13.8,9517
30:14.0,9101
30:14.2,8688
30:14.4,8292
30:14.6,7880
30:14.8,7477
30:15.0,7098
30:15.2,6717
30:15.4,6326
30:15.6,5943
30:15.8,5562
30:16.0,5178
30:16.2,4780
30:16.4,4398
30:16.6,4026
30:16.8,3638
30:17.0,3250
30:17.2,2869
30:17.4,2497
30:17.6,2104
30:17.8,1706
30:18.0,1332
30:18.2,974
30:18.4,596
30:18.6,223
30:18.8,-82
30:19.0,-68
30:19.2,-68
30:19.4,-68
30:19.6,-68
30:19.8,-68
30:20.0,-68
30:20.2,-68
30:20.4,-68
30:20.6,-68
30:20.8,-68
30:21.0,-68
30:21.2,-68
30:21.4,-68
30:21.6,-68
30:21.8,-68
30:22.0,-68
30:22.2,-68
30:22.4,-68
30:22.6,-68
30:22.8,-68
30:23.0,302
30:23.2,715
30:23.4,1120
30:23.6,1514
30:23.8,1918
30:24.0,2335
30:24.2,2725
30:24.4,3092
30:24.6,3482
30:24.8,3869
30:25.0,4237
30:25.2,4611
30:25.4,5001
30:25.6,5386
30:25.8,5767
30:26.0,6147
30:26.2,6548
30:26.4,6940
30:26.6,7316
30:26.8,7705
30:27.0,8110
30:27.2,8498
30:27.4,8885
30:27.6,9297
30:27.8,9700
30:28.0,9875
30:28.2,9876
30:28.4,9876
30:28.6,9876
30:28.8,9876
30:29.0,9876
30:29.2,9876
30:29.4,9876
30:29.6,9876
30:29.8,9876
30:30.0,9876
30:30.2,9876
30:30.4,9876
30:30.6,9876
30:30.8,9876
30:31.0,9876
30:31.2,9876
30:31.4,9876
30:31.6,9876
30:31.8,9876
30:32.0,9838
30:32.2,9426
30:32.4,9009
30:32.6,8603
30:32.8,8200
30:33.0,7788
30:33.2,7396
30:33.4,7017
30:33.6,6641
30:33.8,6236
30:34.0,5860
30:34.2,5482
30:34.4,5094
30:34.6,4693
30:34.8,4315
30:35.0,3945
30:35.2,3555
30:35.4,3159
30:35.6,2788
30:35.8,2413
30:36.0,2012
30:36.2,1627
30:36.4,1253
30:36.6,893
30:36.8,516
30:37.0,155
30:37.2,-2
30:37.4,-1
30:37.6,-1
30:37.8,-1
30:38.0,-1
30:38.2,-1
30:38.4,-1
30:38.6,-1
30:38.8,-1
30:39.0,-1
30:39.2,-1
30:39.4,-1
30:39.6,-1
30:39.8,-1
30:40.0,-1
30:40.2,-1
30:40.4,-1
30:40.6,-1
30:40.8,-1
30:41.0,-1
30:41.2,120
30:41.4,526
30:41.6,931
30:41.8,1325
30:42.0,1728
30:42.2,2148
30:42.4,2549
30:42.6,2927
30:42.8,3302
30:43.0,3696
30:43.2,4072
30:43.4,4441
30:43.6,4825
30:43.8,5216
30:44.0,5601
30:44.2,5973
30:44.4,6373
30:44.6,6769
30:44.8,7151
30:45.0,7534
30:45.2,7933
30:45.4,8332
30:45.6,8716
30:45.8,9117
30:46.0,9527
30:46.2,9869
30:46.4,9866
30:46.6,9866
30:46.8,9866
30:47.0,9866
30:47.2,9866
30:47.4,9866
30:47.6,9866
30:47.8,9866
30:48.0,9866
30:48.2,9866
30:48.4,9866
30:48.6,9866
30:48.8,9866
30:49.0,9866
30:49.2,9866
30:49.4,9866
30:49.6,9866
30:49.8,9866
30:50.0,9866
30:50.2,9866
30:50.4,9667
30:50.6,9257
30:50.8,8845
30:51.0,8449
30:51.2,8060
30:51.4,7656
30:51.6,7267
30:51.8,6901
30:52.0,6510
30:52.2,6123
30:52.4,5738
30:52.6,5369
30:52.8,4976
30:53.0,4587
30:53.2,4208
30:53.4,3829
30:53.6,3443
30:53.8,3065
30:54.0,2686
30:54.2,2311
30:54.4,1912
30:54.6,1524
30:54.8,1159
30:55.0,799
30:55.2,424
30:55.4,66
30:55.6,-41
30:55.8,-41
30:56.0,-41
30:56.2,-41
30:56.4,-41
30:56.6,-41
30:56.8,-41
30:57.0,-41
30:57.2,-41
30:57.4,-41
30:57.6,-41
30:57.8,-41
30:58.0,-41
30:58.2,-41
30:58.4,-41
30:58.6,-41
30:58.8,-41
30:59.0,-41
30:59.2,-41
30:59.4,-41
30:59.6,242
30:59.8,646
31:00.0,1051
31:00.2,1446
31:00.4,1854
31:00.6,2268
31:00.8,2657
31:01.0,3028
31:01.2,3412
31:01.4,3798
31:01.6,4176
31:01.8,4542
31:02.0,4933
31:02.2,5321
31:02.4,5698
31:02.6,6076
31:02.8,6474
31:03.0,6865
31:03.2,7251
31:03.4,7632
31:03.6,8037
31:03.8,8425
31:04.0,8816
31:04.2,9222
31:04.4,9621
31:04.6,9892
31:04.8,9891
31:05.0,9891
31:05.2,9891
31:05.4,9891
31:05.6,9891
31:05.8,9891
31:06.0,9891
31:06.2,9891
31:06.4,9891
31:06.6,9891
31:06.7,9891
31:06.9,9891
31:07.1,9891
31:07.3,9891
31:07.5,9891
31:07.7,9891
31:07.9,9891
31:08.1,9891
31:08.3,9891
31:08.5,9891
31:08.7,9539
31:08.9,9114
31:09.1,8707
31:09.3,8312
31:09.5,7900
31:09.7,7503
31:09.9,7119
31:10.1,6742
31:10.3,6354
31:10.5,5967
31:10.7,5583
31:10.9,5205
31:11.1,4810
31:11.3,4424
31:11.5,4050
